league,sc_player_id,player_name_sc,player_name_sb,sb_player_id,team_name_sc
LaLiga 2,531584,Álvaro Pérez Campo,Iker Álvarez,46529,Cordoba CF
LaLiga 2,531584,Álvaro Pérez Campo,Marcelo Stephano Timorán Paz,525976,Cordoba CF
LaLiga 2,531584,Álvaro Pérez Campo,Theo Zidane,38751,Cordoba CF
LaLiga 2,531584,Álvaro Pérez Campo,Adilson,325772,Cordoba CF
LaLiga 2,531584,Álvaro Pérez Campo,Dali,143506,Cordoba CF
LaLiga 2,531584,Álvaro Pérez Campo,Percan,325777,Cordoba CF
LaLiga 2,531584,Álvaro Pérez Campo,Reque,396105,Cordoba CF
LaLiga 2,531584,Álvaro Pérez Campo,Juan Alcedo,167448,Cordoba CF
LaLiga 2,531584,Álvaro Pérez Campo,Carlos Marín,37892,Cordoba CF
LaLiga 2,531584,Álvaro Pérez Campo,Jan Salas,440917,Cordoba CF
LaLiga 2,531584,Álvaro Pérez Campo,Álex Sala,152790,Cordoba CF
LaLiga 2,531584,Álvaro Pérez Campo,Trilli,172514,Cordoba CF
LaLiga 2,531584,Álvaro Pérez Campo,Alberto Del Moral,75582,Cordoba CF
LaLiga 2,531718,Iñigo Sebastián Magaña,Michael Agbekpornu,402583,Sociedad Deportiva Huesca
LaLiga 2,531718,Iñigo Sebastián Magaña,Samuel Ntamack Ndimba,364821,Sociedad Deportiva Huesca
LaLiga 2,531718,Iñigo Sebastián Magaña,Efe Aghama,487582,Sociedad Deportiva Huesca
LaLiga 2,531718,Iñigo Sebastián Magaña,Willy Tomás Chatiliez,447951,Sociedad Deportiva Huesca
LaLiga 2,531718,Iñigo Sebastián Magaña,Manu Rico,145047,Sociedad Deportiva Huesca
LaLiga 2,531718,Iñigo Sebastián Magaña,Hugo Pérez,114273,Sociedad Deportiva Huesca
LaLiga 2,531718,Iñigo Sebastián Magaña,Dani Jiménez,23795,Sociedad Deportiva Huesca
LaLiga 2,531718,Iñigo Sebastián Magaña,Diego Aznar,393389,Sociedad Deportiva Huesca
LaLiga 2,531718,Iñigo Sebastián Magaña,Jordi,39290,Sociedad Deportiva Huesca
LaLiga 2,531718,Iñigo Sebastián Magaña,Joaquín Fernández,22020,Sociedad Deportiva Huesca
LaLiga 2,531718,Iñigo Sebastián Magaña,Cantero,114272,Sociedad Deportiva Huesca
LaLiga 2,531718,Iñigo Sebastián Magaña,Javi Mier,33671,Sociedad Deportiva Huesca
LaLiga 2,531718,Iñigo Sebastián Magaña,Piña,76345,Sociedad Deportiva Huesca
LaLiga 2,533047,Carlos Redruello Nimo,Samuel Obeng,30488,Agrupación Deportiva Ceuta FC
LaLiga 2,533047,Carlos Redruello Nimo,A.Bassinga,440068,Agrupación Deportiva Ceuta FC
LaLiga 2,533047,Carlos Redruello Nimo,Efe Aghama,487582,Agrupación Deportiva Ceuta FC
LaLiga 2,533047,Carlos Redruello Nimo,Ignacio Schor,91995,Agrupación Deportiva Ceuta FC
LaLiga 2,533047,Carlos Redruello Nimo,Sergio González,547958,Agrupación Deportiva Ceuta FC
LaLiga 2,533047,Carlos Redruello Nimo,Yago Cantero,141360,Agrupación Deportiva Ceuta FC
LaLiga 2,533047,Carlos Redruello Nimo,Manu Sánchez,312258,Agrupación Deportiva Ceuta FC
LaLiga 2,533047,Carlos Redruello Nimo,Manu Vallejo,23978,Agrupación Deportiva Ceuta FC
LaLiga 2,533047,Carlos Redruello Nimo,José Campaña,6688,Agrupación Deportiva Ceuta FC
LaLiga 2,533047,Carlos Redruello Nimo,Pedro López,8567,Agrupación Deportiva Ceuta FC
LaLiga 2,533047,Carlos Redruello Nimo,Redru,27011,Agrupación Deportiva Ceuta FC
LaLiga 2,533047,Carlos Redruello Nimo,José López,487579,Agrupación Deportiva Ceuta FC
LaLiga 2,533047,Carlos Redruello Nimo,Kuki,47373,Agrupación Deportiva Ceuta FC
LaLiga 2,533047,Carlos Redruello Nimo,Juanto,47463,Agrupación Deportiva Ceuta FC
LaLiga 2,533047,Carlos Redruello Nimo,Arick Betancourt,548403,Agrupación Deportiva Ceuta FC
LaLiga 2,533047,Carlos Redruello Nimo,Marc Domenech,440348,Agrupación Deportiva Ceuta FC
LaLiga 2,533047,Carlos Redruello Nimo,Jamelli,47465,Agrupación Deportiva Ceuta FC
LaLiga 2,533047,Carlos Redruello Nimo,Guille Vallejo,315461,Agrupación Deportiva Ceuta FC
LaLiga 2,533047,Carlos Redruello Nimo,Salvi,23973,Agrupación Deportiva Ceuta FC
LaLiga 2,533047,Carlos Redruello Nimo,Andy,174242,Agrupación Deportiva Ceuta FC
LaLiga 2,666473,Daniel Requena Sánchez,Nikolay Obolskiy,325785,Cordoba CF
LaLiga 2,666473,Daniel Requena Sánchez,Iker Álvarez,46529,Cordoba CF
LaLiga 2,666473,Daniel Requena Sánchez,Marcelo Stephano Timorán Paz,525976,Cordoba CF
LaLiga 2,666473,Daniel Requena Sánchez,Theo Zidane,38751,Cordoba CF
LaLiga 2,666473,Daniel Requena Sánchez,Adilson,325772,Cordoba CF
LaLiga 2,666473,Daniel Requena Sánchez,Dali,143506,Cordoba CF
LaLiga 2,666473,Daniel Requena Sánchez,Percan,325777,Cordoba CF
LaLiga 2,666473,Daniel Requena Sánchez,Reque,396105,Cordoba CF
LaLiga 2,666473,Daniel Requena Sánchez,Juan Alcedo,167448,Cordoba CF
LaLiga 2,666473,Daniel Requena Sánchez,Carlos Marín,37892,Cordoba CF
LaLiga 2,666473,Daniel Requena Sánchez,Jan Salas,440917,Cordoba CF
LaLiga 2,666473,Daniel Requena Sánchez,Álex Sala,152790,Cordoba CF
LaLiga 2,666473,Daniel Requena Sánchez,Trilli,172514,Cordoba CF
LaLiga 2,666473,Daniel Requena Sánchez,Alberto Del Moral,75582,Cordoba CF
LaLiga 2,759034,Iván San José Cantalejo,Mohamed Jaouab,404556,Real Valladolid
LaLiga 2,759034,Iván San José Cantalejo,Vegard Østraat Erlien,32000,Real Valladolid
LaLiga 2,759034,Iván San José Cantalejo,Tamás Nikitscher,431940,Real Valladolid
LaLiga 2,759034,Iván San José Cantalejo,Noah Ohio,80624,Real Valladolid
LaLiga 2,759034,Iván San José Cantalejo,Clément Michelin,4415,Real Valladolid
LaLiga 2,759034,Iván San José Cantalejo,Ibrahim Alani,476247,Real Valladolid
LaLiga 2,759034,Iván San José Cantalejo,Guilherme Sousa Carvalho Fernandes,347958,Real Valladolid
LaLiga 2,759034,Iván San José Cantalejo,L.Sanseviero Pérez,428406,Real Valladolid
LaLiga 2,759034,Iván San José Cantalejo,Maranhão,31235,Real Valladolid
LaLiga 2,759034,Iván San José Cantalejo,Adrián Arnuncio,420312,Real Valladolid
LaLiga 2,759034,Iván San José Cantalejo,Javier Sánchez,21225,Real Valladolid
LaLiga 2,759034,Iván San José Cantalejo,Chuky San José,409104,Real Valladolid
LaLiga 2,759034,Iván San José Cantalejo,Mario Maroto,395586,Real Valladolid
LaLiga 2,759034,Iván San José Cantalejo,Jorge Delgado,487580,Real Valladolid
LaLiga 2,759034,Iván San José Cantalejo,Álvaro Aceves,296955,Real Valladolid
LaLiga 2,759034,Iván San José Cantalejo,Mario Dominguez Carriles,532716,Real Valladolid
LaLiga 2,759034,Iván San José Cantalejo,Xavier Moreno Hernández,318159,Real Valladolid
LaLiga 2,759034,Iván San José Cantalejo,Carlos Clerc,23948,Real Valladolid
LaLiga 2,759034,Iván San José Cantalejo,Trilli,172514,Real Valladolid
LaLiga 2,860346,Adrián Hernández Hernández,Igor Nikić,434250,CD Mirandes
LaLiga 2,860346,Adrián Hernández Hernández,Diego Sia,344709,CD Mirandes
LaLiga 2,860346,Adrián Hernández Hernández,Unax del Cura Urra,450622,CD Mirandes
LaLiga 2,860346,Adrián Hernández Hernández,Pica,440051,CD Mirandes
LaLiga 2,860346,Adrián Hernández Hernández,Siren Diao,312416,CD Mirandes
LaLiga 2,860346,Adrián Hernández Hernández,Etienne Eto’o Pineda,420489,CD Mirandes
LaLiga 2,860346,Adrián Hernández Hernández,Pablo López,416368,CD Mirandes
LaLiga 2,860346,Adrián Hernández Hernández,Juanpa,171574,CD Mirandes
LaLiga 2,861974,Carlos Ruiz Rubio,Aarón Ochoa,419845,Málaga CF
LaLiga 2,861974,Carlos Ruiz Rubio,Haitam Abaida,72913,Málaga CF
LaLiga 2,861974,Carlos Ruiz Rubio,Darko Brašanac,6604,Málaga CF
LaLiga 2,861974,Carlos Ruiz Rubio,Luismi Sánchez,34323,Málaga CF
LaLiga 2,861974,Carlos Ruiz Rubio,Gabilondo,139371,Málaga CF
LaLiga 2,861974,Carlos Ruiz Rubio,Chupe,440429,Málaga CF
LaLiga 2,861974,Carlos Ruiz Rubio,Alfonso Herrero,25058,Málaga CF
LaLiga 2,861974,Carlos Ruiz Rubio,Álex  Pastor,173382,Málaga CF
LaLiga 2,861974,Carlos Ruiz Rubio,Josué Dorrio,41406,Málaga CF
LaLiga 2,1019368,Sergio Martínez,Clément Michelin,4415,Racing Santander
LaLiga 2,1019368,Sergio Martínez,Plamen Plamenov Andreev,398940,Racing Santander
LaLiga 2,1019368,Sergio Martínez,Jaime Mata,11550,Racing Santander
LaLiga 2,1019368,Sergio Martínez,Jokin Ezkieta,35404,Racing Santander
LaLiga 2,1019368,Sergio Martínez,Yeray Cabanzón,344404,Racing Santander
LaLiga 2,1019368,Sergio Martínez,Arana,185955,Racing Santander
LaLiga 2,1019368,Sergio Martínez,S.Martínez Montero,487752,Racing Santander
LaLiga 2,1019368,Sergio Martínez,S.de la Torre,487753,Racing Santander
LaLiga 2,1019368,Sergio Martínez,Diego Fuentes,534843,Racing Santander
LaLiga 2,1019368,Sergio Martínez,Suleiman Camara,53365,Racing Santander
LaLiga 2,1019368,Sergio Martínez,Manex Lozano,524614,Racing Santander
LaLiga 2,1019368,Sergio Martínez,Laro Gómez Rodríguez,523062,Racing Santander
LaLiga 2,1019726,Alejandro Gomes  Furtado,Jawad El Yamiq,7459,Real Zaragoza
LaLiga 2,1019726,Alejandro Gomes  Furtado,Samed Baždar,122701,Real Zaragoza
LaLiga 2,1019726,Alejandro Gomes  Furtado,Nikola Čumić,27747,Real Zaragoza
LaLiga 2,1019726,Alejandro Gomes  Furtado,William Agada,135811,Real Zaragoza
LaLiga 2,1019726,Alejandro Gomes  Furtado,Sinan Bakış,8635,Real Zaragoza
LaLiga 2,1019726,Alejandro Gomes  Furtado,Adrián Rodríguez,36958,Real Zaragoza
LaLiga 2,1019726,Alejandro Gomes  Furtado,Esteban Andrada,27847,Real Zaragoza
LaLiga 2,1019726,Alejandro Gomes  Furtado,Hugo Pinilla,477824,Real Zaragoza
LaLiga 2,1019726,Alejandro Gomes  Furtado,Hugo Barrachina Diloy,424241,Real Zaragoza
LaLiga 2,1019726,Alejandro Gomes  Furtado,Ale Gomes,531512,Real Zaragoza
LaLiga 2,1019726,Alejandro Gomes  Furtado,Lucas Terrer,426480,Real Zaragoza
LaLiga 2,1019726,Alejandro Gomes  Furtado,Raúl Guti,24517,Real Zaragoza
LaLiga 2,1019726,Alejandro Gomes  Furtado,Ager Aketxe,6845,Real Zaragoza
LaLiga 2,1019726,Alejandro Gomes  Furtado,Tachi Rodríguez,30419,Real Zaragoza
LaLiga 2,1019726,Alejandro Gomes  Furtado,Sebas Moyano,40066,Real Zaragoza
LaLiga 2,1019726,Alejandro Gomes  Furtado,Pau Sans,374329,Real Zaragoza
LaLiga 2,1023973,Jorge Álvarez,Michael Agbekpornu,402583,Sociedad Deportiva Huesca
LaLiga 2,1023973,Jorge Álvarez,Samuel Ntamack Ndimba,364821,Sociedad Deportiva Huesca
LaLiga 2,1023973,Jorge Álvarez,Efe Aghama,487582,Sociedad Deportiva Huesca
LaLiga 2,1023973,Jorge Álvarez,Willy Tomás Chatiliez,447951,Sociedad Deportiva Huesca
LaLiga 2,1023973,Jorge Álvarez,Manu Rico,145047,Sociedad Deportiva Huesca
LaLiga 2,1023973,Jorge Álvarez,Hugo Pérez,114273,Sociedad Deportiva Huesca
LaLiga 2,1023973,Jorge Álvarez,Dani Jiménez,23795,Sociedad Deportiva Huesca
LaLiga 2,1023973,Jorge Álvarez,Diego Aznar,393389,Sociedad Deportiva Huesca
LaLiga 2,1023973,Jorge Álvarez,Jordi,39290,Sociedad Deportiva Huesca
LaLiga 2,1023973,Jorge Álvarez,Joaquín Fernández,22020,Sociedad Deportiva Huesca
LaLiga 2,1023973,Jorge Álvarez,Cantero,114272,Sociedad Deportiva Huesca
LaLiga 2,1023973,Jorge Álvarez,Javi Mier,33671,Sociedad Deportiva Huesca
LaLiga 2,1023973,Jorge Álvarez,Piña,76345,Sociedad Deportiva Huesca
